%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=206354, 2016/04/14 11:6:12.55)
776 10089  6.437976896082406500e+07 0 0 3.208335e-01 3.973122e-01 -2.766775e-01 3.544019e-01 4.004099e-01 -8.910141e-01 -3.193493e-01 -8.737479e-01 7.879629e-01 -2.765258e-01 -2.364390e-02 -1.768477e-02 3.484060e-01 7.889647e-01 4.087044e-02 2.330077e-02 -3.880264e-03 3.519724e-01 7.893231e-01 1.624119e-01 2.322618e-02 -2.400913e-02 3.511362e-01 7.918931e-01 -1.964824e-01 -2.313910e-02 1.940944e-02 3.487440e-01 
777 10102  6.437974868157618500e+07 0 0 3.234925e-01 3.991198e-01 -2.772508e-01 3.535059e-01 4.010069e-01 -8.942501e-01 -3.194907e-01 -8.841413e-01 7.886453e-01 -2.730353e-01 -2.317172e-02 -1.831524e-02 3.495169e-01 7.900417e-01 4.828704e-02 2.303778e-02 -2.829110e-03 3.508937e-01 7.914589e-01 1.461190e-01 2.337118e-02 -2.432441e-02 3.469215e-01 7.945095e-01 -1.972048e-01 -2.338483e-02 1.950777e-02 3.483550e-01 
778 10115  6.437966312666885600e+07 0 0 3.178818e-01 3.944479e-01 -2.815777e-01 3.593970e-01 4.050216e-01 -8.919414e-01 -3.206828e-01 -8.880687e-01 7.911769e-01 -2.781580e-01 -2.355514e-02 -2.054798e-02 3.531933e-01 7.884742e-01 5.152194e-02 2.306771e-02 -1.937193e-03 3.500652e-01 7.896163e-01 1.685943e-01 2.325878e-02 -2.426762e-02 3.492976e-01 7.956801e-01 -1.957161e-01 -2.351462e-02 1.921264e-02 3.493916e-01 
779 10128  6.437974479123327900e+07 0 0 3.199084e-01 3.960647e-01 -2.787874e-01 3.554361e-01 3.982474e-01 -8.859654e-01 -3.199215e-01 -8.774286e-01 7.871939e-01 -2.693007e-01 -2.396351e-02 -1.865084e-02 3.494393e-01 7.847636e-01 5.057160e-02 2.307525e-02 -2.866490e-03 3.520049e-01 7.898508e-01 1.659722e-01 2.332021e-02 -2.411626e-02 3.502395e-01 7.968004e-01 -1.981014e-01 -2.317847e-02 1.925901e-02 3.508569e-01 
780 10141  6.437971945135854900e+07 0 0 3.230123e-01 3.998215e-01 -2.782359e-01 3.592998e-01 3.989156e-01 -8.830415e-01 -3.198246e-01 -8.833809e-01 7.950786e-01 -2.779902e-01 -2.305598e-02 -1.877975e-02 3.476091e-01 7.866911e-01 4.555177e-02 2.312507e-02 -2.412757e-03 3.518482e-01 7.964145e-01 1.491519e-01 2.329236e-02 -2.446798e-02 3.511074e-01 7.942321e-01 -1.969937e-01 -2.292051e-02 1.916010e-02 3.503337e-01 
781 10154  6.437970871211899800e+07 0 0 3.193940e-01 3.979578e-01 -2.803821e-01 3.604552e-01 4.031927e-01 -8.818880e-01 -3.203364e-01 -8.809325e-01 7.885656e-01 -2.864677e-01 -2.313805e-02 -2.023825e-02 3.529559e-01 7.854810e-01 5.334405e-02 2.313096e-02 -2.266217e-03 3.506555e-01 7.902348e-01 1.626340e-01 2.326575e-02 -2.440440e-02 3.526730e-01 7.944007e-01 -1.935365e-01 -2.319148e-02 1.927357e-02 3.480123e-01 
782 10167  6.437974422370588800e+07 0 0 3.209430e-01 3.985153e-01 -2.773871e-01 3.600078e-01 3.937174e-01 -8.849090e-01 -3.198570e-01 -8.858178e-01 7.861947e-01 -2.853268e-01 -2.374845e-02 -1.857686e-02 3.490152e-01 7.866291e-01 4.146225e-02 2.329370e-02 -3.259705e-03 3.520148e-01 7.934595e-01 1.631286e-01 2.332853e-02 -2.409383e-02 3.533530e-01 7.887324e-01 -1.936236e-01 -2.361235e-02 1.903618e-02 3.511431e-01 
783 10180  6.437974197081373600e+07 0 0 3.222971e-01 3.975738e-01 -2.783449e-01 3.607096e-01 4.012653e-01 -8.784902e-01 -3.202586e-01 -8.825135e-01 7.913944e-01 -2.689453e-01 -2.387894e-02 -1.838678e-02 3.462502e-01 7.865916e-01 4.158348e-02 2.312640e-02 -3.094011e-03 3.509854e-01 7.890678e-01 1.590109e-01 2.344614e-02 -2.466393e-02 3.488410e-01 7.868720e-01 -1.987600e-01 -2.267954e-02 1.948002e-02 3.480108e-01 
784 10193  6.437974814783878600e+07 0 0 3.192372e-01 3.959108e-01 -2.789624e-01 3.567847e-01 4.044478e-01 -8.745419e-01 -3.205776e-01 -8.913745e-01 7.923196e-01 -2.748264e-01 -2.280356e-02 -1.876915e-02 3.491433e-01 7.909092e-01 5.258621e-02 2.262096e-02 -2.441981e-03 3.505051e-01 7.893462e-01 1.441139e-01 2.338434e-02 -2.434517e-02 3.494392e-01 7.921980e-01 -1.916800e-01 -2.324906e-02 1.989977e-02 3.518578e-01 
785 10206  6.437976528544294100e+07 0 0 3.216774e-01 3.971663e-01 -2.787918e-01 3.580718e-01 3.986155e-01 -8.787932e-01 -3.199673e-01 -8.869292e-01 7.933823e-01 -2.671435e-01 -2.265663e-02 -1.837432e-02 3.488636e-01 7.936366e-01 5.438573e-02 2.265735e-02 -2.297151e-03 3.505128e-01 7.918840e-01 1.456116e-01 2.358241e-02 -2.429110e-02 3.487285e-01 7.911663e-01 -2.014976e-01 -2.256157e-02 1.981005e-02 3.492194e-01 
786 10219  6.437973628525257900e+07 0 0 3.206191e-01 3.968214e-01 -2.796631e-01 3.604609e-01 3.992827e-01 -8.828443e-01 -3.206332e-01 -8.744227e-01 7.908593e-01 -2.898262e-01 -2.280965e-02 -1.900097e-02 3.491027e-01 7.900075e-01 5.237944e-02 2.264041e-02 -2.390133e-03 3.505360e-01 7.914031e-01 1.560653e-01 2.358301e-02 -2.391852e-02 3.536666e-01 7.927209e-01 -1.952765e-01 -2.352894e-02 1.944519e-02 3.499482e-01 
787 10232  6.437974714663144900e+07 0 0 3.239386e-01 4.037928e-01 -2.789421e-01 3.611925e-01 3.962018e-01 -8.810935e-01 -3.204703e-01 -8.931964e-01 7.870657e-01 -2.853817e-01 -2.326741e-02 -1.950502e-02 3.509817e-01 7.890829e-01 5.787576e-02 2.310268e-02 -2.035010e-03 3.511520e-01 7.883067e-01 1.417639e-01 2.308274e-02 -2.423135e-02 3.517507e-01 7.865803e-01 -1.876884e-01 -2.352363e-02 1.949120e-02 3.500112e-01 
788 10245  6.437966665756782100e+07 0 0 3.209042e-01 3.988423e-01 -2.808030e-01 3.627732e-01 4.007013e-01 -8.831480e-01 -3.210547e-01 -8.840877e-01 7.862297e-01 -2.825598e-01 -2.319193e-02 -1.937355e-02 3.510951e-01 7.888229e-01 5.214843e-02 2.300384e-02 -2.090492e-03 3.513413e-01 7.894657e-01 1.447778e-01 2.317335e-02 -2.430168e-02 3.543976e-01 7.886020e-01 -1.947160e-01 -2.347886e-02 1.996639e-02 3.499699e-01 
789 10258  6.437963677702243600e+07 0 0 3.226536e-01 3.984194e-01 -2.812842e-01 3.588983e-01 3.969314e-01 -8.875743e-01 -3.216728e-01 -8.802999e-01 7.913573e-01 -2.787504e-01 -2.361964e-02 -2.066025e-02 3.505440e-01 7.893815e-01 5.533784e-02 2.268344e-02 -2.218918e-03 3.503425e-01 7.907897e-01 1.494025e-01 2.325205e-02 -2.452121e-02 3.501781e-01 7.899652e-01 -1.910053e-01 -2.372225e-02 1.991921e-02 3.487478e-01 
790 10271  6.437968736477415300e+07 0 0 3.229474e-01 4.032738e-01 -2.810403e-01 3.601879e-01 4.020785e-01 -8.882400e-01 -3.211764e-01 -8.881603e-01 7.902549e-01 -2.846248e-01 -2.290643e-02 -2.058458e-02 3.492105e-01 7.874309e-01 5.679732e-02 2.305081e-02 -2.082605e-03 3.507610e-01 7.922262e-01 1.501494e-01 2.328995e-02 -2.444717e-02 3.514232e-01 7.879136e-01 -1.833661e-01 -2.371275e-02 1.992706e-02 3.513065e-01 
791 10284  6.437965744238898200e+07 0 0 3.226120e-01 3.978434e-01 -2.827167e-01 3.606199e-01 3.971735e-01 -8.784273e-01 -3.215341e-01 -8.884701e-01 7.945518e-01 -2.872782e-01 -2.304746e-02 -2.158139e-02 3.501430e-01 7.911322e-01 6.327717e-02 2.305017e-02 -1.561339e-03 3.501556e-01 7.899992e-01 1.603801e-01 2.309774e-02 -2.429035e-02 3.507388e-01 7.885218e-01 -1.925326e-01 -2.304745e-02 1.927100e-02 3.503785e-01 
792 10297  6.437964395309303700e+07 0 0 3.240688e-01 3.997588e-01 -2.832126e-01 3.611666e-01 3.980280e-01 -8.805134e-01 -3.217326e-01 -8.801670e-01 7.930796e-01 -2.889223e-01 -2.324312e-02 -2.180140e-02 3.535433e-01 7.922330e-01 6.531112e-02 2.302529e-02 -1.799759e-03 3.496346e-01 7.938211e-01 1.583649e-01 2.300732e-02 -2.408410e-02 3.512382e-01 7.855611e-01 -1.867585e-01 -2.300189e-02 1.958234e-02 3.496527e-01 
793 10310  6.437962906201127900e+07 0 0 3.197156e-01 3.934493e-01 -2.861685e-01 3.639473e-01 4.049002e-01 -8.819122e-01 -3.225621e-01 -8.859810e-01 7.903444e-01 -2.891893e-01 -2.277717e-02 -2.377893e-02 3.522551e-01 7.939232e-01 7.130354e-02 2.306548e-02 -1.107325e-03 3.508040e-01 7.948002e-01 1.758273e-01 2.316726e-02 -2.436615e-02 3.506864e-01 7.917760e-01 -1.808306e-01 -2.232437e-02 1.921497e-02 3.500201e-01 
794 10323  6.437963766012447300e+07 0 0 3.246393e-01 3.972174e-01 -2.822283e-01 3.597760e-01 4.009254e-01 -8.882812e-01 -3.219271e-01 -8.803306e-01 7.880873e-01 -2.778606e-01 -2.356855e-02 -2.140911e-02 3.477695e-01 7.893488e-01 6.054442e-02 2.302617e-02 -1.924828e-03 3.495120e-01 7.888670e-01 1.669559e-01 2.327462e-02 -2.429732e-02 3.475652e-01 7.899198e-01 -1.922691e-01 -2.320082e-02 1.962143e-02 3.488006e-01 
795 10336  6.437962842731663600e+07 0 0 3.243456e-01 3.989699e-01 -2.825752e-01 3.585369e-01 3.960895e-01 -8.798359e-01 -3.219017e-01 -8.805472e-01 7.898351e-01 -2.775912e-01 -2.379731e-02 -2.151793e-02 3.507429e-01 7.898299e-01 6.020977e-02 2.288211e-02 -2.084832e-03 3.501644e-01 7.950115e-01 1.669742e-01 2.319379e-02 -2.421517e-02 3.476798e-01 7.895366e-01 -1.954665e-01 -2.291918e-02 1.963068e-02 3.501310e-01 
796 10349  6.437961462224108000e+07 0 0 3.213782e-01 3.937157e-01 -2.865190e-01 3.593988e-01 4.047164e-01 -8.832481e-01 -3.229101e-01 -8.678756e-01 7.921596e-01 -2.958945e-01 -2.327501e-02 -2.434645e-02 3.484194e-01 7.895195e-01 6.788230e-02 2.298341e-02 -1.401673e-03 3.503427e-01 7.937938e-01 1.663095e-01 2.324520e-02 -2.425674e-02 3.493830e-01 7.933393e-01 -1.860817e-01 -2.340503e-02 1.960882e-02 3.488339e-01 
797 10362  6.437962692461709700e+07 0 0 3.189374e-01 3.941037e-01 -2.853891e-01 3.621078e-01 4.005894e-01 -8.843777e-01 -3.231013e-01 -8.807469e-01 7.889864e-01 -3.045383e-01 -2.337045e-02 -2.320765e-02 3.538291e-01 7.883804e-01 6.662627e-02 2.279202e-02 -7.168793e-04 3.515271e-01 7.987584e-01 1.624597e-01 2.332378e-02 -2.400374e-02 3.524870e-01 7.927386e-01 -1.834964e-01 -2.358304e-02 1.918184e-02 3.504824e-01 
798 10375  6.437958809400209000e+07 0 0 3.198654e-01 3.942695e-01 -2.853577e-01 3.640233e-01 4.046589e-01 -8.875347e-01 -3.226696e-01 -8.701458e-01 7.932223e-01 -2.865274e-01 -2.369324e-02 -2.335835e-02 3.518460e-01 7.871973e-01 6.695483e-02 2.308396e-02 -1.291928e-03 3.493817e-01 7.950204e-01 1.610183e-01 2.321530e-02 -2.427023e-02 3.494084e-01 7.900869e-01 -1.856182e-01 -2.330543e-02 1.964824e-02 3.514813e-01 
799 10388  6.437960770678346600e+07 0 0 3.198300e-01 3.954046e-01 -2.842727e-01 3.620516e-01 4.000342e-01 -8.884496e-01 -3.220427e-01 -8.722457e-01 7.935199e-01 -2.756384e-01 -2.306487e-02 -2.177429e-02 3.465148e-01 7.882700e-01 6.006639e-02 2.260081e-02 -2.125230e-03 3.501579e-01 7.907882e-01 1.770069e-01 2.331609e-02 -2.422925e-02 3.471882e-01 7.986702e-01 -1.836758e-01 -2.370670e-02 1.978669e-02 3.509411e-01 
800 10401  6.437962628202270000e+07 0 0 3.230984e-01 3.970293e-01 -2.854003e-01 3.636330e-01 4.006902e-01 -8.870928e-01 -3.225216e-01 -8.749413e-01 7.901419e-01 -2.909176e-01 -2.309475e-02 -2.278577e-02 3.477623e-01 7.916603e-01 6.445103e-02 2.280641e-02 -1.613429e-03 3.496294e-01 7.935117e-01 1.756878e-01 2.339383e-02 -2.429592e-02 3.497769e-01 7.901664e-01 -1.897301e-01 -2.367016e-02 1.924642e-02 3.487177e-01 
801 10414  6.437959257392126300e+07 0 0 3.224649e-01 3.966126e-01 -2.853962e-01 3.609355e-01 4.013603e-01 -8.865009e-01 -3.226905e-01 -8.741709e-01 7.854034e-01 -2.834508e-01 -2.323762e-02 -2.272537e-02 3.502018e-01 7.918644e-01 6.735150e-02 2.255351e-02 -1.229291e-03 3.511153e-01 7.935769e-01 1.733065e-01 2.338493e-02 -2.411207e-02 3.488499e-01 7.891121e-01 -1.810725e-01 -2.307371e-02 1.952696e-02 3.490099e-01 
802 10427  6.437959216310161400e+07 0 0 3.203370e-01 3.969828e-01 -2.870714e-01 3.641206e-01 4.006933e-01 -8.865164e-01 -3.230933e-01 -8.738876e-01 7.875989e-01 -2.928946e-01 -2.377965e-02 -2.357523e-02 3.492744e-01 7.865210e-01 6.936053e-02 2.274216e-02 -1.029580e-03 3.519774e-01 7.976134e-01 1.663770e-01 2.328666e-02 -2.388736e-02 3.520947e-01 7.931190e-01 -1.840649e-01 -2.342187e-02 1.949913e-02 3.483459e-01 
803 10440  6.437958663485457000e+07 0 0 3.193716e-01 3.957226e-01 -2.862502e-01 3.630200e-01 3.995680e-01 -8.899121e-01 -3.233092e-01 -8.830171e-01 7.879536e-01 -2.921222e-01 -2.338596e-02 -2.355241e-02 3.520279e-01 7.908070e-01 7.236868e-02 2.270549e-02 -8.498195e-04 3.514638e-01 7.911195e-01 1.683458e-01 2.318606e-02 -2.405902e-02 3.507100e-01 7.926396e-01 -1.771950e-01 -2.361159e-02 1.948332e-02 3.496744e-01 
804 10453  6.437955926217487500e+07 0 0 3.204392e-01 3.956419e-01 -2.869035e-01 3.619656e-01 4.011865e-01 -8.871124e-01 -3.233006e-01 -8.786055e-01 7.909952e-01 -2.849640e-01 -2.318514e-02 -2.368092e-02 3.502188e-01 7.890071e-01 7.001484e-02 2.264905e-02 -7.821088e-04 3.500341e-01 7.912835e-01 1.737099e-01 2.327703e-02 -2.412264e-02 3.487084e-01 7.932913e-01 -1.844368e-01 -2.349977e-02 1.943804e-02 3.505193e-01 
805 10466  6.437957467635835000e+07 0 0 3.220065e-01 3.951839e-01 -2.889220e-01 3.678623e-01 4.008829e-01 -8.880358e-01 -3.238580e-01 -8.831780e-01 7.886158e-01 -2.902554e-01 -2.393816e-02 -2.497575e-02 3.501312e-01 7.894571e-01 7.129007e-02 2.278436e-02 -1.005641e-03 3.495063e-01 7.902456e-01 1.774922e-01 2.324976e-02 -2.411134e-02 3.499628e-01 7.893999e-01 -1.814226e-01 -2.346589e-02 1.914215e-02 3.491357e-01 
806 10479  6.437957872597088700e+07 0 0 3.190582e-01 3.940180e-01 -2.859684e-01 3.635917e-01 3.997995e-01 -8.848714e-01 -3.230193e-01 -8.747563e-01 7.885343e-01 -2.833237e-01 -2.340436e-02 -2.316402e-02 3.487674e-01 7.886977e-01 6.503918e-02 2.242913e-02 -1.232021e-03 3.500405e-01 7.895038e-01 1.755124e-01 2.331596e-02 -2.412010e-02 3.495795e-01 7.919654e-01 -1.786965e-01 -2.335174e-02 1.934514e-02 3.506148e-01 
807 10492  6.437958728433337100e+07 0 0 3.206002e-01 3.974979e-01 -2.870889e-01 3.613653e-01 3.981428e-01 -8.860338e-01 -3.230818e-01 -8.781133e-01 7.900787e-01 -2.803243e-01 -2.314349e-02 -2.320272e-02 3.494396e-01 7.902939e-01 7.029752e-02 2.252544e-02 -1.225785e-03 3.505611e-01 7.935098e-01 1.713114e-01 2.337013e-02 -2.418656e-02 3.490411e-01 7.926627e-01 -1.864959e-01 -2.295038e-02 1.915524e-02 3.493062e-01 
808 10505  6.437958285143834400e+07 0 0 3.206545e-01 3.978245e-01 -2.861740e-01 3.635357e-01 3.986373e-01 -8.861234e-01 -3.229598e-01 -8.772179e-01 7.911735e-01 -2.848942e-01 -2.349264e-02 -2.302347e-02 3.492180e-01 7.885081e-01 6.244952e-02 2.281486e-02 -1.715606e-03 3.505792e-01 7.884363e-01 1.725545e-01 2.328341e-02 -2.431684e-02 3.483304e-01 7.919661e-01 -1.850780e-01 -2.320994e-02 1.918448e-02 3.484623e-01 
809 10518  6.437958176798297500e+07 0 0 3.214178e-01 3.966224e-01 -2.867731e-01 3.619913e-01 4.005495e-01 -8.879225e-01 -3.232863e-01 -8.804464e-01 7.886122e-01 -2.794618e-01 -2.303945e-02 -2.335460e-02 3.465241e-01 7.869731e-01 6.785375e-02 2.270710e-02 -1.383142e-03 3.513783e-01 7.905057e-01 1.727668e-01 2.336018e-02 -2.420244e-02 3.475091e-01 7.905954e-01 -1.778765e-01 -2.304241e-02 1.936314e-02 3.484521e-01 
810 10531  6.437955596518617100e+07 0 0 3.231336e-01 3.968342e-01 -2.863709e-01 3.617894e-01 4.012102e-01 -8.894513e-01 -3.230968e-01 -8.777884e-01 7.878163e-01 -2.724505e-01 -2.329470e-02 -2.297873e-02 3.485006e-01 7.901948e-01 6.818506e-02 2.234151e-02 -1.513111e-03 3.508776e-01 7.888120e-01 1.728991e-01 2.335176e-02 -2.410782e-02 3.483452e-01 7.922376e-01 -1.789739e-01 -2.330936e-02 1.947733e-02 3.493560e-01 
811 10544  6.437952397518318900e+07 0 0 3.219242e-01 3.967733e-01 -2.875839e-01 3.636053e-01 4.020741e-01 -8.838416e-01 -3.236501e-01 -8.785815e-01 7.890034e-01 -2.748869e-01 -2.319532e-02 -2.343293e-02 3.506422e-01 7.880221e-01 6.990239e-02 2.242476e-02 -8.148074e-04 3.503915e-01 7.869700e-01 1.690824e-01 2.332443e-02 -2.393089e-02 3.491092e-01 7.879835e-01 -1.740478e-01 -2.332776e-02 1.946169e-02 3.505089e-01 
812 10557  6.437951994440891600e+07 0 0 3.216819e-01 3.964066e-01 -2.900060e-01 3.646319e-01 4.016486e-01 -8.857301e-01 -3.245233e-01 -8.820041e-01 7.852141e-01 -2.789091e-01 -2.344309e-02 -2.499838e-02 3.516000e-01 7.903369e-01 7.808369e-02 2.222006e-02 -4.070193e-04 3.501698e-01 7.876661e-01 1.735772e-01 2.329580e-02 -2.378450e-02 3.489219e-01 7.927301e-01 -1.719051e-01 -2.403676e-02 1.927993e-02 3.507138e-01 
813 10570  6.437951582053621100e+07 0 0 3.221758e-01 3.962785e-01 -2.872791e-01 3.630769e-01 4.006607e-01 -8.838634e-01 -3.235808e-01 -8.826031e-01 7.884755e-01 -2.702418e-01 -2.340567e-02 -2.328060e-02 3.486337e-01 7.855734e-01 6.641644e-02 2.256317e-02 -7.699032e-04 3.505384e-01 7.872436e-01 1.706845e-01 2.336947e-02 -2.437355e-02 3.483975e-01 7.903822e-01 -1.803637e-01 -2.328552e-02 1.966188e-02 3.499103e-01 
814 10583  6.437952139002493800e+07 0 0 3.219245e-01 3.967021e-01 -2.878173e-01 3.639747e-01 4.016532e-01 -8.877757e-01 -3.235766e-01 -8.788782e-01 7.900691e-01 -2.735800e-01 -2.336102e-02 -2.329841e-02 3.475562e-01 7.882178e-01 7.046977e-02 2.261085e-02 -8.701684e-04 3.503090e-01 7.872400e-01 1.644231e-01 2.321034e-02 -2.400925e-02 3.496327e-01 7.930294e-01 -1.785542e-01 -2.336444e-02 1.968243e-02 3.491056e-01 
815 10596  6.437952262433539300e+07 0 0 3.211013e-01 3.964785e-01 -2.881973e-01 3.653652e-01 4.041136e-01 -8.882221e-01 -3.233828e-01 -8.786517e-01 7.880925e-01 -2.732806e-01 -2.340643e-02 -2.335774e-02 3.492604e-01 7.869647e-01 7.279381e-02 2.263443e-02 -8.828368e-04 3.501739e-01 7.871885e-01 1.713731e-01 2.339301e-02 -2.403029e-02 3.490507e-01 7.928258e-01 -1.789341e-01 -2.267915e-02 1.958880e-02 3.503532e-01 
816 10609  6.437953119350345400e+07 0 0 3.206262e-01 3.970442e-01 -2.880936e-01 3.643677e-01 4.025473e-01 -8.891251e-01 -3.237514e-01 -8.848377e-01 7.915393e-01 -2.723129e-01 -2.311744e-02 -2.381897e-02 3.515354e-01 7.885846e-01 6.743032e-02 2.250177e-02 -5.376826e-04 3.502023e-01 7.870707e-01 1.674315e-01 2.316617e-02 -2.413481e-02 3.504869e-01 7.934471e-01 -1.758381e-01 -2.285069e-02 1.979575e-02 3.490290e-01 
817 10622  6.437953266444221900e+07 0 0 3.200342e-01 3.957140e-01 -2.889431e-01 3.643553e-01 4.028219e-01 -8.883229e-01 -3.239984e-01 -8.898313e-01 7.915943e-01 -2.718798e-01 -2.333333e-02 -2.415557e-02 3.508830e-01 7.880594e-01 6.965773e-02 2.245272e-02 -4.251294e-04 3.501797e-01 7.881685e-01 1.770459e-01 2.316211e-02 -2.411021e-02 3.503416e-01 7.914005e-01 -1.742183e-01 -2.273495e-02 1.940068e-02 3.505956e-01 
818 10635  6.437951459407436100e+07 0 0 3.216295e-01 3.966346e-01 -2.892926e-01 3.658798e-01 4.025666e-01 -8.870640e-01 -3.237671e-01 -8.855836e-01 7.888360e-01 -2.684393e-01 -2.275577e-02 -2.456432e-02 3.492034e-01 7.899845e-01 7.131818e-02 2.264205e-02 -3.109894e-04 3.498036e-01 7.894619e-01 1.734906e-01 2.326789e-02 -2.423687e-02 3.491375e-01 7.898927e-01 -1.730555e-01 -2.318181e-02 1.975478e-02 3.492939e-01 
819 10648  6.437950656438976500e+07 0 0 3.189300e-01 3.950437e-01 -2.895463e-01 3.679036e-01 4.017175e-01 -8.823597e-01 -3.245765e-01 -8.902110e-01 7.881559e-01 -2.684022e-01 -2.353763e-02 -2.500259e-02 3.541654e-01 7.859742e-01 6.865600e-02 2.232893e-02 -1.097810e-05 3.497088e-01 7.898808e-01 1.743353e-01 2.315609e-02 -2.422460e-02 3.497700e-01 7.904723e-01 -1.743314e-01 -2.348838e-02 1.950647e-02 3.498188e-01 
820 10661  6.437950338226480800e+07 0 0 3.202852e-01 3.957190e-01 -2.886738e-01 3.643157e-01 4.012190e-01 -8.815584e-01 -3.240867e-01 -8.757036e-01 7.897536e-01 -2.719392e-01 -2.386332e-02 -2.405098e-02 3.507612e-01 7.878672e-01 7.011352e-02 2.243736e-02 -5.484316e-04 3.506308e-01 7.926762e-01 1.737997e-01 2.327092e-02 -2.412428e-02 3.490348e-01 7.955447e-01 -1.729687e-01 -2.306492e-02 1.985459e-02 3.489282e-01 
821 10674  6.437950202589491000e+07 0 0 3.226155e-01 3.973618e-01 -2.890576e-01 3.651998e-01 4.016658e-01 -8.927191e-01 -3.239256e-01 -8.810687e-01 7.915857e-01 -2.640063e-01 -2.329534e-02 -2.445832e-02 3.496872e-01 7.921820e-01 7.047055e-02 2.257089e-02 -5.723587e-04 3.498864e-01 7.860410e-01 1.784039e-01 2.324794e-02 -2.411752e-02 3.494835e-01 7.938526e-01 -1.775925e-01 -2.302447e-02 1.957504e-02 3.484626e-01 
822 10687  6.437950596513033700e+07 0 0 3.236678e-01 3.973680e-01 -2.887603e-01 3.648716e-01 4.017315e-01 -8.817894e-01 -3.241457e-01 -8.806158e-01 7.910671e-01 -2.637394e-01 -2.321277e-02 -2.425247e-02 3.478433e-01 7.881774e-01 6.764326e-02 2.228167e-02 -6.446542e-04 3.498843e-01 7.868246e-01 1.679465e-01 2.305848e-02 -2.401012e-02 3.488658e-01 7.915621e-01 -1.744131e-01 -2.315249e-02 1.965207e-02 3.493912e-01 
823 10700  6.437948986684392400e+07 0 0 3.236531e-01 3.978109e-01 -2.891180e-01 3.652884e-01 4.036015e-01 -8.831145e-01 -3.243106e-01 -8.822485e-01 7.881019e-01 -2.579248e-01 -2.353627e-02 -2.417791e-02 3.483948e-01 7.886908e-01 6.838755e-02 2.210932e-02 -4.095254e-04 3.506032e-01 7.854696e-01 1.653649e-01 2.321342e-02 -2.414749e-02 3.477196e-01 7.913858e-01 -1.735313e-01 -2.299565e-02 1.990529e-02 3.476897e-01 
824 10713  6.437948492713253200e+07 0 0 3.218978e-01 3.948619e-01 -2.890052e-01 3.667411e-01 4.010611e-01 -8.897938e-01 -3.242230e-01 -8.811418e-01 7.902136e-01 -2.663648e-01 -2.342437e-02 -2.441804e-02 3.492712e-01 7.897660e-01 6.681210e-02 2.245010e-02 -3.039536e-04 3.502064e-01 7.891865e-01 1.693394e-01 2.323354e-02 -2.416046e-02 3.489563e-01 7.956791e-01 -1.715941e-01 -2.323265e-02 1.993261e-02 3.490591e-01 
825 10726  6.437948782002505700e+07 0 0 3.222690e-01 3.961663e-01 -2.894255e-01 3.647850e-01 4.019273e-01 -8.870200e-01 -3.243597e-01 -8.783390e-01 7.880503e-01 -2.579195e-01 -2.357797e-02 -2.453802e-02 3.463395e-01 7.848938e-01 6.258124e-02 2.239888e-02 -3.314906e-04 3.504951e-01 7.876013e-01 1.639298e-01 2.312152e-02 -2.431187e-02 3.478624e-01 7.956927e-01 -1.724308e-01 -2.327236e-02 1.990513e-02 3.492286e-01 
826 10739  6.437947247853452700e+07 0 0 3.219047e-01 3.970531e-01 -2.883557e-01 3.646876e-01 3.976770e-01 -8.862201e-01 -3.241331e-01 -8.799174e-01 7.885365e-01 -2.597321e-01 -2.329907e-02 -2.419588e-02 3.502388e-01 7.885648e-01 5.959959e-02 2.234579e-02 -6.084046e-04 3.506432e-01 7.871729e-01 1.717606e-01 2.341191e-02 -2.423764e-02 3.498507e-01 7.943600e-01 -1.801441e-01 -2.367893e-02 1.962388e-02 3.501361e-01 
827 10752  6.437949176366078900e+07 0 0 3.213960e-01 3.942377e-01 -2.902027e-01 3.652288e-01 4.010460e-01 -8.856726e-01 -3.249579e-01 -8.792609e-01 7.867015e-01 -2.642542e-01 -2.285420e-02 -2.504502e-02 3.475246e-01 7.866000e-01 6.223677e-02 2.245078e-02 1.085455e-04 3.500501e-01 7.881021e-01 1.656233e-01 2.308957e-02 -2.416199e-02 3.473407e-01 7.919324e-01 -1.788884e-01 -2.351030e-02 1.955749e-02 3.490846e-01 
828 10765  6.437949275365343700e+07 0 0 3.225230e-01 3.971628e-01 -2.880303e-01 3.640323e-01 4.011005e-01 -8.913884e-01 -3.243440e-01 -8.717887e-01 7.870371e-01 -2.632326e-01 -2.294333e-02 -2.375931e-02 3.493972e-01 7.873974e-01 6.044704e-02 2.264801e-02 -6.669059e-04 3.501127e-01 7.862372e-01 1.647672e-01 2.331047e-02 -2.430246e-02 3.493430e-01 7.926654e-01 -1.809910e-01 -2.312342e-02 1.981455e-02 3.484483e-01 
829 10778  6.437947849631488300e+07 0 0 3.188556e-01 3.949582e-01 -2.890204e-01 3.660112e-01 4.014612e-01 -8.899269e-01 -3.247257e-01 -8.783431e-01 7.856860e-01 -2.646195e-01 -2.362995e-02 -2.455172e-02 3.527834e-01 7.867048e-01 6.179883e-02 2.237783e-02 -2.674536e-04 3.512043e-01 7.859404e-01 1.746975e-01 2.344207e-02 -2.411779e-02 3.510535e-01 7.933137e-01 -1.802017e-01 -2.397452e-02 1.971818e-02 3.489807e-01 
